layer_id,value_text,occurrences,layer_has_ontology
"ACTIONS_EVENTS","Device applied to marked skin area","2","true"
"ACTIONS_EVENTS","Device positioned against patient's forehead","2","true"
"ACTIONS_EVENTS","Device positioned near face","2","true"
"ACTIONS_EVENTS","Device tip applied to chin skin","2","true"
"ACTIONS_EVENTS","Device tip held near/against skin","2","true"
"ACTIONS_EVENTS","Device tip positioned at/near skin surface","2","true"
"ACTIONS_EVENTS","Device tip positioned near skin surface","2","true"
"ACTIONS_EVENTS","Device with light applied near patient's brow","2","true"
"ACTIONS_EVENTS","Gloved hands manipulating hair/scalp area","2","true"
"ACTIONS_EVENTS","Handheld device applied to cheek","2","true"
"ACTIONS_EVENTS","Hands manipulating fine instruments near scalp","2","true"
"ACTIONS_EVENTS","Head tilted downward","2","true"
"ACTIONS_EVENTS","Instrument applied to cheek","2","true"
"ACTIONS_EVENTS","Instrument being positioned near facial skin","2","true"
"ACTIONS_EVENTS","Instrument held close to cheek skin","2","true"
"ACTIONS_EVENTS","Instrument held near cheek of reclined person","2","true"
"ACTIONS_EVENTS","Instrument held near facial skin","2","true"
"ACTIONS_EVENTS","Instrument held near forehead","2","true"
"ACTIONS_EVENTS","Instrument held near patient's face","2","true"
"ACTIONS_EVENTS","Instrument held near scalp surface","2","true"
"ACTIONS_EVENTS","Instrument manipulation on illuminated scalp area","2","true"
"ACTIONS_EVENTS","Instrument tip positioned at skin surface","2","true"
"ACTIONS_EVENTS","Instrument tip positioned at/near skin surface","2","true"
"ACTIONS_EVENTS","Instrument tip positioned near cheek skin","2","true"
"ACTIONS_EVENTS","Looking downward with hair held back","2","true"
"ACTIONS_EVENTS","Man tilts his head downward","2","true"
"ACTIONS_EVENTS","No action or event occurring","2","true"
"ACTIONS_EVENTS","Person leans head forward","2","true"
"ACTIONS_EVENTS","Person looking off to the side","2","true"
"ACTIONS_EVENTS","Person seated with head bowed","2","true"
"ACTIONS_EVENTS","Practitioner applies handheld device to patient's forehead","2","true"
"ACTIONS_EVENTS","Practitioner applies laser device to patient's face","2","true"
"ACTIONS_EVENTS","Practitioner applying handheld device to patient's face","2","true"
"ACTIONS_EVENTS","Practitioner holds device near client's face","2","true"
"ACTIONS_EVENTS","Practitioner leaning over patient, hand near face","2","true"
"ACTIONS_EVENTS","Practitioner positioning hands near patient's head","2","true"
"ACTIONS_EVENTS","Practitioner positioning instrument near patient's eye","2","true"
"ACTIONS_EVENTS","Practitioner presses pink tools against client's cheeks","2","true"
"ACTIONS_EVENTS","Staff manipulating instruments over scalp","2","true"
"ACTIONS_EVENTS","Subject poses still with eyes closed","2","true"
"ACTIONS_EVENTS","Subject posing still with eyes closed","2","true"
"ANATOMY","Arm, shoulder, and upper back visible","2","true"
"ANATOMY","No anatomy visible","2","true"
"ANATOMY","Skin and fingers visible","2","true"
"ASSET_IDENTITY_PROVENANCE","Digital photo file with metadata","2","false"
"ASSET_IDENTITY_PROVENANCE","Identified video asset","2","false"
"ASSET_IDENTITY_PROVENANCE","Keyframes from identified MP4 scene","2","false"
"ASSET_IDENTITY_PROVENANCE","MP4 video asset with filename and asset ID","2","false"
"ASSET_IDENTITY_PROVENANCE","MP4 video file with metadata","2","false"
"ASSET_IDENTITY_PROVENANCE","Single JPEG image asset with metadata","2","false"
"ASSET_IDENTITY_PROVENANCE","Single JPEG image file with checksum and technical metadata","2","false"
"ASSET_IDENTITY_PROVENANCE","Single JPEG image with checksum and filename metadata","2","false"
"ASSET_IDENTITY_PROVENANCE","Single JPEG image with embedded technical metadata","2","false"
"ASSET_IDENTITY_PROVENANCE","Single JPEG image with filename and checksum recorded","2","false"
"ASSET_IDENTITY_PROVENANCE","Single JPEG portrait image with filename and checksum metadata","2","false"
"ASSET_IDENTITY_PROVENANCE","Single JPEG/MPO image with filename and checksum","2","false"
"ASSET_IDENTITY_PROVENANCE","Single JPEG/MPO photo with filename and checksum","2","false"
"ASSET_IDENTITY_PROVENANCE","Single JPEG/MPO photo with metadata","2","false"
"ASSET_IDENTITY_PROVENANCE","Single JPEG/MPO photo with recorded checksum and filename","2","false"
"ASSET_IDENTITY_PROVENANCE","Single MP4 asset with technical metadata","2","false"
"ASSET_IDENTITY_PROVENANCE","Single MP4 video asset","2","false"
"ASSET_IDENTITY_PROVENANCE","Single MP4 video asset, one scene, two keyframes","2","false"
"ASSET_IDENTITY_PROVENANCE","Supplied JPEG asset with technical metadata","2","false"
"ASSET_IDENTITY_PROVENANCE","Video asset identity and technical metadata supplied","2","false"
"ASSET_IDENTITY_PROVENANCE","Video asset IMG_2950.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video asset IMG_7174.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_0488.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_0543.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_0550.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_0553.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_0564.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_0570.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_0573.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_0597.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_0602.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_0619.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_0624.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_0913.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_0960.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_0989.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_1259.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_1261.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_1352.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_1371.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_1387.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_1452.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_1456.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_1981.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_2127.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_2930.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_2943.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_2944.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_3196.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_3375.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_3388.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_3413.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_3567.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_3574.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_3585.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_3594.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_3963.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_4620.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_6381.MP4, 10.5s clip","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_6384.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_7164.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_7165.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_7167.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_9754.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_9768.MP4","2","false"
"ASSET_IDENTITY_PROVENANCE","Video file IMG_9770.MP4","2","false"
"CINEMATOGRAPHY","Bright top-down close view","2","false"
"CINEMATOGRAPHY","Close handheld vertical framing","2","false"
"CINEMATOGRAPHY","Close handheld vertical shot","2","false"
"CINEMATOGRAPHY","Close vertical framing on clinician and patient","2","false"
"CINEMATOGRAPHY","Close vertical framing on face and hands","2","false"
"CINEMATOGRAPHY","Close vertical framing on practitioner and patient","2","false"
"CINEMATOGRAPHY","Close vertical framing on subjects","2","false"
"CINEMATOGRAPHY","Close vertical view of the interaction","2","false"
"CINEMATOGRAPHY","Close vertical view with steady framing","2","false"
"CINEMATOGRAPHY","Close-up angled shot from above patient","2","false"
"CINEMATOGRAPHY","Close-up handheld framing with spot lighting","2","false"
"CINEMATOGRAPHY","Close-up handheld overhead angle","2","false"
"CINEMATOGRAPHY","Close-up handheld selfie-style shot","2","false"
"CINEMATOGRAPHY","Close-up handheld shot focused on face and device","2","false"
"CINEMATOGRAPHY","Close-up handheld shot focused on face and hands","2","false"
"CINEMATOGRAPHY","Close-up handheld shot focused on tattoo and device","2","false"
"CINEMATOGRAPHY","Close-up handheld shot of patient's face","2","false"
"CINEMATOGRAPHY","Close-up handheld-style framing on patient's face","2","false"
"CINEMATOGRAPHY","Close-up handheld-style framing, vertical orientation","2","false"
"CINEMATOGRAPHY","Close-up handheld-style vertical shot","2","false"
"CINEMATOGRAPHY","Close-up handheld-style vertical video","2","false"
"CINEMATOGRAPHY","Close-up profile shot with even lighting","2","false"
"CINEMATOGRAPHY","Close-up profile shot with even, flat lighting","2","false"
"CINEMATOGRAPHY","Close-up profile shot with even, neutral lighting","2","false"
"CINEMATOGRAPHY","Close-up profile shot with soft directional lighting","2","false"
"CINEMATOGRAPHY","Close-up profile shot, even lighting","2","false"
"CINEMATOGRAPHY","Close-up profile still photograph, even lighting","2","false"
"CINEMATOGRAPHY","Close-up selfie-style framing, static shot","2","false"
"CINEMATOGRAPHY","Close-up selfie-style handheld framing","2","false"
"CINEMATOGRAPHY","Close-up shot focused on hand and equipment","2","false"
"CINEMATOGRAPHY","Close-up shot, shallow depth of field","2","false"
"CINEMATOGRAPHY","Close-up static handheld framing","2","false"
"CINEMATOGRAPHY","Close-up top-down shot with shallow depth of field","2","false"
"CINEMATOGRAPHY","Close-up vertical framing on clinician and patient","2","false"
"CINEMATOGRAPHY","Close-up vertical framing on face and device","2","false"
"CINEMATOGRAPHY","Close-up vertical handheld shot focused on face and hands","2","false"
"CINEMATOGRAPHY","Close-up vertical shot focused on face and device","2","false"
"CINEMATOGRAPHY","Close-up vertical shot focused on practitioner and patient's face","2","false"
"CINEMATOGRAPHY","Close-up, handheld-style framing","2","false"
"CINEMATOGRAPHY","Close-up, near-static handheld framing","2","false"
"CINEMATOGRAPHY","Close-up, top-down angle with shallow depth of field","2","false"
"CINEMATOGRAPHY","Extreme close-up macro shot of facial skin","2","false"
"CINEMATOGRAPHY","Extreme close-up macro shot, vertical framing","2","false"
"CINEMATOGRAPHY","Extreme close-up shot with shallow focus","2","false"
"CINEMATOGRAPHY","Extreme close-up, angled framing","2","false"
"CINEMATOGRAPHY","Extreme close-up, shallow depth of field, handheld angle","2","false"
"CINEMATOGRAPHY","Extreme close-up, shallow depth of field, handheld framing","2","false"
"CINEMATOGRAPHY","Extreme close-up, vertical framing, handheld angle","2","false"
"CINEMATOGRAPHY","Extreme close-up, vertical handheld framing","2","false"
"CINEMATOGRAPHY","Frontal close-up still photograph, even lighting","2","false"
"CINEMATOGRAPHY","Frontal, eye-level, close-up still photograph","2","false"
"CINEMATOGRAPHY","Handheld close-up vertical video","2","false"
"CINEMATOGRAPHY","Handheld vertical close-up shots","2","false"
"CINEMATOGRAPHY","Handheld vertical framing","2","false"
"CINEMATOGRAPHY","Handheld vertical framing, close angle","2","false"
"CINEMATOGRAPHY","Handheld vertical shot, close framing","2","false"
"CINEMATOGRAPHY","Handheld vertical video, close medium shot","2","false"
"CINEMATOGRAPHY","Handheld vertical video, medium shot","2","false"
"CINEMATOGRAPHY","Handheld, motion-blurred shot","2","false"
"CINEMATOGRAPHY","High-angle overhead photograph","2","false"
"CINEMATOGRAPHY","Overhead angle, close framing, even lighting","2","false"
"CINEMATOGRAPHY","Overhead close-up angle, vertical framing","2","false"
"CINEMATOGRAPHY","Overhead close-up shot, vertical framing","2","false"
"CINEMATOGRAPHY","Overhead close-up vertical framing","2","false"
"CINEMATOGRAPHY","Overhead close-up, vertical framing","2","false"
"CINEMATOGRAPHY","Overhead top-down camera angle, close framing","2","false"
"CINEMATOGRAPHY","Portrait-oriented close-up keyframes","2","false"
"CINEMATOGRAPHY","Sharp overhead close-up","2","false"
"CINEMATOGRAPHY","Static close-up handheld framing","2","false"
"CINEMATOGRAPHY","Static close-up shot of device screen","2","false"
"CINEMATOGRAPHY","Static close-up vertical framing","2","false"
"CINEMATOGRAPHY","Static handheld vertical shot, close framing","2","false"
"CINEMATOGRAPHY","Static handheld vertical video shot","2","false"
"CINEMATOGRAPHY","Static overhead close-up","2","false"
"CINEMATOGRAPHY","Static side-angle shot","2","false"
"CINEMATOGRAPHY","Static side-angle shot, vertical framing","2","false"
"CINEMATOGRAPHY","Static vertical handheld-style shot","2","false"
"CINEMATOGRAPHY","Static vertical shot, close framing","2","false"
"CINEMATOGRAPHY","Static vertical shot, medium close framing","2","false"
"CINEMATOGRAPHY","Static vertical shot, medium framing","2","false"
"CINEMATOGRAPHY","Tight close-up with shallow background detail","2","false"
"CINEMATOGRAPHY","Vertical close-range documentary framing","2","false"
"CINEMATOGRAPHY","Vertical close-range handheld framing","2","false"
"CINEMATOGRAPHY","Vertical close-range keyframes","2","false"
"CINEMATOGRAPHY","Vertical close-range view","2","false"
"CINEMATOGRAPHY","Vertical close-up framing, static angle","2","false"
"CINEMATOGRAPHY","Vertical close-up keyframes","2","false"
"CINEMATOGRAPHY","Vertical handheld close-up framing","2","false"
"CINEMATOGRAPHY","Vertical handheld framing, medium-close shot","2","false"
"CINEMATOGRAPHY","Vertical handheld video with ambient lighting","2","false"
"CINEMATOGRAPHY","Vertical handheld-style framing","2","false"
"CINEMATOGRAPHY","Vertical handheld-style framing, close medium shot","2","false"
"CINEMATOGRAPHY","Vertical handheld-style framing, medium shot","2","false"
"CINEMATOGRAPHY","Vertical handheld-style shot, medium close framing","2","false"
"CINEMATOGRAPHY","Vertical handheld-style video, close-up framing","2","false"
"CINEMATOGRAPHY","Vertical, close-up handheld-style framing","2","false"
"CINEMATOGRAPHY","Well-lit rear close-up photograph","2","false"
"CLINICAL_VISUAL_OBSERVATIONS","Eye protection pad and gloved handling visible","2","true"
"CLINICAL_VISUAL_OBSERVATIONS","Eye protection patches on patient","2","true"
"CLINICAL_VISUAL_OBSERVATIONS","Eyes closed during facial device contact","2","true"
"CLINICAL_VISUAL_OBSERVATIONS","Gloves, mask, disposable drapes present","2","true"
"CLINICAL_VISUAL_OBSERVATIONS","Green-lit device tip in contact with skin","2","true"
"CLINICAL_VISUAL_OBSERVATIONS","Minor facial skin marks visible","2","true"
"CLINICAL_VISUAL_OBSERVATIONS","Skin appears moist/glossy on chin and neck area","2","true"
"CLINICAL_VISUAL_OBSERVATIONS","Skin appears smooth with slight sheen near chin","2","true"
"CLINICAL_VISUAL_OBSERVATIONS","Small red marks on cheek","2","true"
"CLINICAL_VISUAL_OBSERVATIONS","Well-demarcated pink/red patch on cheek","2","true"
"CLINICAL_VISUAL_OBSERVATIONS","White cream/mask coating visible on facial skin","2","true"
"COMPOSITION","Centered close-up portrait framing","2","false"
